,Rating,preprocessed_text
1657,5.0,great place awesome ambience amazing north indian food place satisfy north indian taste bud value money last least quick prompt service
1658,5.0,one favourite place visit time feel like home best part place self easy going service attracted lot fav dish butter milk gauloti kebab mutton rogan josh people amazing every one must try
1659,5.0,place awesome ate kulcha awesome making happy cheap best give plus star ate around get know cheap
1660,5.0,best punjabi food come across hyderabad far called non veg kebab combo kebab piece proper leg piece chicken marinated juice masala served coriander chutney damn good garlic naan garlic stretchy soft naan pretty good dal makhani good dal makhani creamy flavoursome made day
1661,5.0,would like feast north indian food hyderabad foodie die hard fan butter chicken go order norfest deffinitely vow sambhar idli couple day ordered place big fan tried outlet must say good pricing awesome taste without curry leaf hyderabad offence south indian food best part hurt wallet badly compare dhaba etd called north indian restaurant
1662,4.0,ordered punjabi thali lunch amazing quantity perfect food really delicious thali rotis paneer butter masala dal makhani mix veg mint chutney raita steamed rice salad dessert packing really good rate pocket friendly must try
1663,4.0,description place say authentic punjabi food food corroborates well ordered north indian special thali day back packaging good spillproof looked appetizing vegetable dish one paneer one dal along zeera rice butter naan green mint chutney sweet dessert end meal quantity sufficient one person item tasty kheer dessert best decently priced combined offer zomato great deal food packaging delivery overall good experience
1664,5.0,taste mutton galouti kabab oh god soo yum melt mouth loved recommend others try lassi happy could get least dish hyderabad
1665,3.0,located top floor sln terminus one food court corner norfest dhaba well arranged menu delivery table unlike stall ambience good went weekday le crowded ordered special veg dum pulao rice well cooked find lot veggie though masala level good add spicyness give try buck
1666,5.0,ordered food online wish went could dish food totally delicious packaging worth money lucknow chicken dum pulao boneless made day quantity look le taste make end full tummy hyderabadi briyani famous found equal par
1667,4.0,place also ordered place serf one best awadhi punjabi dish hyderabad located food court sln terminus mall loved butter chicken went really well tandoori roti galouti kebab awesome well went really well paratha served ordered lucknowi dum pulao veg well chicken today portion size little lower side flavor taste awesome soon food house could smell awadhi cooking serve boondi raita pulao welcome break onion tomato raita usually come biryani food vfm ambience packing good delivery time quick
1668,4.0,favourite punjabi restaurant hyderabad short trip hyderabad tried food many restaurant one scene stealer liked abt place amazing food reasonable price taste something crave even full visited place friend without proper planning intention visit pub mall hungry interested eating pub wanted something heavy get energy dance like crazy ended restaurant located food court open seating facility ordered punjabi special vegthali delicious thali ever life divine world comprises following paneer paneer usually always tasty restaurant gravy always lack taste habit eating paneer cube leaving gravy one tasty delicious aloo veg day potato peeled properly marinated nicely like paneer gravy something lure makhani punjabi thali definitely incomplete without dal makhani one popular loved dal northern part country dal get taste richness use cream butter black lentil red kidney bean super yummy definitely best dal makhani ever raita one stole heart think word justice great taste never tasty raita ever restaurant trust eat lot would mind bowl raita one go coz yummy curd fresh minimum spice used adding perfect flavour big thumb dish zeera basmati rice definitely best quality big size cooked well rice piece looking like gem tandoori roti soft buttery definitely made wheat without hint maida fresh cucumber carrot onion pinch lemon definitely make best salad punjabi thali perfect way end meal sweet dish better kheer overly sweet sugar mixed way suit everyone service quick made u wait min like food spice added perfect way make tasty turned super spicy quantity good one person although even two person share suggest share yummy tasty regret sharing even single bite surely try outlet thank later verdict money
